      1.67670      -13.243974      8.70900
      1.70419      -13.413424      8.70894
      1.73168      -13.581311      8.70890
      1.75917      -13.747594      8.70888
      1.78667      -13.912220      8.70889
      1.81416      -14.075135      8.70894
      1.84165      -14.236286      8.70904
      1.86914      -14.395307      8.70912
      1.89663      -14.551719      8.70906
      1.92412      -14.706048      8.70900
      1.95161      -14.858281      8.70895
      1.97911      -15.008417      8.70890
      2.00660      -15.156459      8.70888
      2.03409      -15.302413      8.70889
      2.06158      -15.446285      8.70894
      2.08907      -15.588097      8.70903
      2.11656      -15.727856      8.70918
      2.14405      -15.865591      8.70939
      2.17155      -16.001318      8.70967
      2.19904      -16.135065      8.71003
      2.22653      -16.266850      8.71048
      2.25402      -16.396707      8.71102
      2.28151      -16.524670      8.71167
      2.30900      -16.650771      8.71244
      2.33649      -16.775043      8.71332
      2.36399      -16.897528      8.71434
      2.39148      -17.018273      8.71549
      2.41897      -17.137330      8.71679
      2.44646      -17.254753      8.71824
      2.47395      -17.370596      8.71986
      2.50144      -17.484928      8.72165
      2.52893      -17.597825      8.72362
      2.55643      -17.709352      8.72577
      2.58392      -17.819591      8.72813
      2.61141      -17.928717      8.73075
      2.63890      -18.036879      8.73369
      2.66639      -18.143814      8.73678
      2.69388      -18.249550      8.73996
      2.72137      -18.354129      8.74315
      2.74887      -18.457605      8.74629
      2.77636      -18.560034      8.74934
      2.80385      -18.661182      8.75197
      2.83134      -18.761208      8.75417
      2.85883      -18.860556      8.75623
      2.88632      -18.959387      8.75821
      2.91381      -19.057832      8.76020
      2.94131      -19.156007      8.76228
      2.96880      -19.254004      8.76453
      2.99629      -19.351913      8.76703
      3.02378      -19.449793      8.76986
      3.05127      -19.548020      8.77342
      3.07876      -19.646522      8.77771
      3.10625      -19.744844      8.78233
      3.13375      -19.842863      8.78718
      3.16124      -19.940464      8.79214
      3.18873      -20.037544      8.79710
      3.21622      -20.134008      8.80195
      3.24371      -20.229770      8.80658
      3.27120      -20.324754      8.81086
      3.29869      -20.418529      8.81431
      3.32619      -20.511174      8.81692
      3.35368      -20.603244      8.81920
      3.38117      -20.694886      8.82125
      3.40866      -20.786228      8.82318
      3.43615      -20.877394      8.82512
      3.46364      -20.968493      8.82717
      3.49113      -21.059619      8.82944
      3.51862      -21.150871      8.83206
      3.54612      -21.242410      8.83523
      3.57361      -21.334125      8.83888
      3.60110      -21.425815      8.84284
      3.62859      -21.517442      8.84709
      3.65608      -21.608964      8.85163
      3.68357      -21.700345      8.85644
      3.71106      -21.791548      8.86149
      3.73856      -21.882538      8.86678
      3.76605      -21.973281      8.87228
      3.79354      -22.063676      8.87791
      3.82103      -22.153758      8.88371
      3.84852      -22.243564      8.88973
      3.87601      -22.333025      8.89592
      3.90350      -22.422076      8.90221
      3.93100      -22.510662      8.90856
      3.95849      -22.598725      8.91491
      3.98598      -22.685733      8.92070
      4.01347      -22.772013      8.92622
      4.04096      -22.857908      8.93180
      4.06845      -22.943571      8.93761
      4.09594      -23.029140      8.94380
      4.12344      -23.114745      8.95053
      4.15093      -23.200498      8.95798
      4.17842      -23.286649      8.96643
      4.20591      -23.372746      8.97552
      4.23340      -23.458501      8.98497
      4.26089      -23.543646      8.99453
      4.28838      -23.627121      9.00311
      4.31588      -23.709619      9.01133
      4.34337      -23.795257      9.02345
      4.37086      -23.885651      9.04142
      4.39835      -23.976256      9.06095
      4.42584      -24.060953      9.07578
      4.45333      -24.142686      9.08860
      4.48082      -24.223295      9.10117
      4.50832      -24.304352      9.11509
      4.53581      -24.387858      9.13249
      4.56330      -24.473810      9.15360
      4.59079      -24.560301      9.17667
      4.61828      -24.646409      9.20083
      4.64577      -24.731277      9.22524
      4.67326      -24.801830      9.23640
      4.70076      -24.871021      9.24684
      4.72825      -24.947555      9.26546
      4.75574      -25.038728      9.30025
      4.78323      -25.155248      9.36305
      4.81072      -25.292213      9.45015
      4.83821      -25.416253      9.52829
      4.86570      -25.511388      9.58044
      4.89320      -25.590979      9.61895
      4.92069      -25.659993      9.64826
      4.94818      -25.720101      9.66966
      4.97567      -25.779513      9.69119
      5.00316      -25.846241      9.72099
      5.03065      -25.922818      9.76192
      5.05814      -26.009886      9.81497
      5.08564      -26.135952      9.90941
      5.11313      -26.325173      10.0707
      5.14062      -26.507529      10.2293
      5.16811      -26.608397      10.3092
      5.19560      -26.671466      10.3525
      5.22309      -26.751148      10.4134
      5.25058      -26.844169      10.4889
      5.27808      -26.933245      10.5616
      5.30557      -27.015200      10.6284
      5.33306      -27.087011      10.6859
      5.36055      -27.139096      10.7244
      5.38804      -27.202327      10.7747
      5.41553      -27.316325      10.8766
      5.44302      -27.444921      10.9944
      5.47051      -27.527300      11.0669
      5.49801      -27.574729      11.1051
      5.52550      -27.646418      11.1679
      5.55299      -27.758787      11.2721
      5.58048      -27.866853      11.3729
      5.60797      -27.933931      11.4332
      5.63546      -27.980333      11.4731
      5.66295      -28.017067      11.5037
      5.69045      -28.055072      11.5356
      5.71794      -28.107873      11.5827
      5.74543      -28.169095      11.6384
      5.77292      -28.230654      11.6947
      5.80041      -28.291075      11.7502
      5.82790      -28.351355      11.8059
      5.85539      -28.413826      11.8639
      5.88289      -28.471516      11.9175
      5.91038      -28.518267      11.9603
      5.93787      -28.556952      11.9951
      5.96536      -28.592116      12.0266
      5.99285      -28.623887      12.0548
      6.02034      -28.655779      12.0832
      6.04783      -28.691861      12.1159
      6.07533      -28.736482      12.1573
      6.10282      -28.796358      12.2141
      6.13031      -28.854556      12.2694
      6.15780      -28.890966      12.3030
      6.18529      -28.910272      12.3196
      6.21278      -28.923622      12.3302
      6.24027      -28.940534      12.3445
      6.26777      -28.972673      12.3740
      6.29526      -29.022145      12.4210
      6.32275      -29.070602      12.4670
      6.35024      -29.098975      12.4931
      6.37773      -29.115932      12.5078
      6.40522      -29.126309      12.5160
      6.43271      -29.134938      12.5224
      6.46021      -29.146634      12.5319
      6.48770      -29.166208      12.5493
      6.51519      -29.200388      12.5813
      6.54268      -29.249622      12.6285
      6.57017      -29.296835      12.6738
      6.59766      -29.329772      12.7049
      6.62515      -29.352729      12.7260
      6.65265      -29.367871      12.7394
      6.68014      -29.377357      12.7471
      6.70763      -29.383342      12.7513
      6.73512      -29.387980      12.7542
      6.76261      -29.395125      12.7596
      6.79010      -29.408265      12.7710
      6.81759      -29.421195      12.7822
      6.84509      -29.434007      12.7933
      6.87258      -29.446801      12.8044
      6.90007      -29.459666      12.8156
      6.92756      -29.472698      12.8270
      6.95505      -29.485989      12.8387
      6.98254      -29.499635      12.8508
      7.01003      -29.513864      12.8634
      7.03753      -29.529046      12.8770
      7.06502      -29.544537      12.8910
      7.09251      -29.560123      12.9050
      7.12000      -29.575587      12.9190
      7.14749      -29.590722      12.9327
      7.17498      -29.605258      12.9458
      7.20247      -29.618947      12.9580
      7.22997      -29.632116      12.9698
      7.25746      -29.644815      12.9810
      7.28495      -29.657094      12.9919
      7.31244      -29.669003      13.0025
      7.33993      -29.680590      13.0127
      7.36742      -29.691906      13.0227
      7.39491      -29.703001      13.0324
      7.42240      -29.713920      13.0420
      7.44990      -29.725077      13.0519
      7.47739      -29.736578      13.0621
      7.50488      -29.747896      13.0721
      7.53237      -29.758980      13.0819
      7.55986      -29.769791      13.0915
      7.58735      -29.780275      13.1007
      7.61484      -29.790390      13.1096
      7.64234      -29.800089      13.1181
      7.66983      -29.809326      13.1261
      7.69732      -29.817938      13.1335
      7.72481      -29.825819      13.1402
      7.75230      -29.833171      13.1464
      7.77979      -29.840087      13.1521
      7.80728      -29.846659      13.1575
      7.83478      -29.852980      13.1627
      7.86227      -29.859144      13.1677
      7.88976      -29.865241      13.1726
      7.91725      -29.871366      13.1776
      7.94474      -29.877613      13.1827
      7.97223      -29.884070      13.1880
      7.99972      -29.890974      13.1938
      8.02722      -29.898872      13.2005
